,Order ID,Order Date,Segment,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price,Profit Ratio,month
4628,CA-2019-137729,2019-05-05,1,90004.0,TEC-PH-10001433,2,6,Cisco Small Business SPA 502G VoIP phone,246.0,3,20.0,22.0,82.0,8.94,5
4629,CA-2019-137729,2019-05-05,1,90004.0,OFF-ST-10001505,0,2,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",6.0,1,0.0,1.0,6.0,16.67,5
4630,US-2019-102239,2019-05-05,2,89015.0,FUR-TA-10003392,1,13,Global Adaptabilities Conference Tables,1686.0,6,0.0,320.0,281.0,18.98,5
4631,CA-2019-145247,2019-05-05,0,40214.0,OFF-PA-10003641,0,0,Xerox 1909,79.0,3,0.0,36.0,26.33,45.57,5
4632,CA-2019-126165,2019-05-05,0,94109.0,FUR-TA-10001676,1,13,Hon 61000 Series Interactive Training Tables,71.0,2,20.0,-2.0,35.5,-2.82,5
4633,CA-2019-112676,2019-05-05,2,37130.0,OFF-PA-10003971,0,0,Xerox 1965,14.0,3,20.0,5.0,4.67,35.71,5
4634,US-2019-102239,2019-05-05,2,89015.0,OFF-BI-10001890,0,3,Avery Poly Binder Pockets,6.0,2,20.0,2.0,3.0,33.33,5
4635,US-2019-146857,2019-05-06,1,65807.0,OFF-AP-10001205,0,12,Belkin 5 Outlet SurgeMaster Power Centers,54.0,1,0.0,15.0,54.0,27.78,5
4636,CA-2019-118052,2019-05-06,1,44052.0,OFF-PA-10002581,0,0,Xerox 1951,50.0,2,20.0,15.0,25.0,30.0,5
4637,CA-2019-118052,2019-05-06,1,44052.0,FUR-FU-10004848,1,8,DAX Solid Wood Frames,55.0,7,20.0,12.0,7.86,21.82,5
4638,CA-2019-118052,2019-05-06,1,44052.0,OFF-FA-10004248,0,7,Advantus T-Pin Paper Clips,7.0,2,20.0,2.0,3.5,28.57,5
4639,CA-2019-139234,2019-05-06,0,60610.0,TEC-AC-10004510,2,9,Logitech Desktop MK120 Mouse and keyboard Combo,26.0,2,20.0,-3.0,13.0,-11.54,5
4640,CA-2019-139234,2019-05-06,0,60610.0,OFF-BI-10000773,0,3,Insertable Tab Post Binder Dividers,3.0,2,80.0,-5.0,1.5,-166.67,5
4641,CA-2019-137393,2019-05-06,0,93309.0,FUR-FU-10001617,1,8,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",42.0,4,0.0,14.0,10.5,33.33,5
4642,CA-2019-128818,2019-05-07,0,10009.0,TEC-AC-10001767,2,9,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,200.0,5,0.0,22.0,40.0,11.0,5
4643,CA-2019-128818,2019-05-07,0,10009.0,TEC-MA-10000488,2,15,Bady BDG101FRU Card Printer,4000.0,5,0.0,1160.0,800.0,29.0,5
4644,CA-2019-128818,2019-05-07,0,10009.0,FUR-CH-10002084,1,5,Hon Mobius Operator's Chair,443.0,4,10.0,59.0,110.75,13.32,5
4645,CA-2019-128818,2019-05-07,0,10009.0,OFF-BI-10000309,0,3,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.0,7,20.0,31.0,12.14,36.47,5
4646,CA-2019-128818,2019-05-07,0,10009.0,FUR-FU-10001940,1,8,Staple-based wall hangings,64.0,8,0.0,28.0,8.0,43.75,5
4647,CA-2019-128818,2019-05-07,0,10009.0,OFF-LA-10003923,0,1,Alphabetical Labels for Top Tab Filing,44.0,3,0.0,22.0,14.67,50.0,5
4648,CA-2019-111696,2019-05-08,0,90004.0,OFF-PA-10002751,0,0,Xerox 1920,18.0,3,0.0,8.0,6.0,44.44,5
4649,CA-2019-106530,2019-05-08,0,44105.0,OFF-PA-10002986,0,0,Xerox 1898,11.0,2,20.0,4.0,5.5,36.36,5
4650,CA-2019-106530,2019-05-08,0,44105.0,OFF-ST-10002011,0,2,Smead Adjustable Mobile File Trolley with Lockable Top,1006.0,3,20.0,88.0,335.33,8.75,5
4651,CA-2019-106530,2019-05-08,0,44105.0,TEC-AC-10001465,2,9,SanDisk Cruzer 64 GB USB Flash Drive,58.0,2,20.0,7.0,29.0,12.07,5
4652,CA-2019-106530,2019-05-08,0,44105.0,OFF-ST-10000649,0,2,Hanging Personal Folder File,25.0,2,20.0,2.0,12.5,8.0,5
4653,CA-2019-106530,2019-05-08,0,44105.0,OFF-PA-10004451,0,0,Xerox 222,10.0,2,20.0,4.0,5.0,40.0,5
4654,CA-2019-164672,2019-05-08,2,19901.0,FUR-FU-10001488,1,8,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",212.0,2,0.0,42.0,106.0,19.81,5
4655,US-2019-144057,2019-05-09,2,78745.0,OFF-BI-10002852,0,3,Ibico Standard Transparent Covers,13.0,4,80.0,-20.0,3.25,-153.85,5
4656,CA-2019-161158,2019-05-09,1,10024.0,OFF-AR-10000462,0,4,Sanford Pocket Accent Highlighters,8.0,5,0.0,3.0,1.6,37.5,5
4657,CA-2019-169166,2019-05-09,0,98115.0,TEC-AC-10000991,2,9,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,94.0,2,0.0,13.0,47.0,13.83,5
4658,CA-2019-109176,2019-05-09,0,19140.0,OFF-AR-10001955,0,4,Newell 319,79.0,5,20.0,10.0,15.8,12.66,5
4659,US-2019-144057,2019-05-09,2,78745.0,OFF-BI-10002353,0,3,GBC VeloBind Cover Sets,19.0,6,80.0,-28.0,3.17,-147.37,5
4660,US-2019-144057,2019-05-09,2,78745.0,OFF-AP-10000390,0,12,Euro Pro Shark Stick Mini Vacuum,49.0,4,80.0,-132.0,12.25,-269.39,5
4661,US-2019-159093,2019-05-09,2,90036.0,OFF-PA-10001260,0,0,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.0,4,0.0,14.0,8.0,43.75,5
4662,US-2019-144057,2019-05-09,2,78745.0,OFF-ST-10001490,0,2,"Hot File 7-Pocket, Floor Stand",857.0,6,20.0,107.0,142.83,12.49,5
4663,CA-2019-109176,2019-05-09,0,19140.0,OFF-EN-10003134,0,10,Staple envelope,9.0,1,20.0,4.0,9.0,44.44,5
4664,US-2019-144057,2019-05-09,2,78745.0,OFF-PA-10004327,0,0,Xerox 1911,77.0,2,20.0,27.0,38.5,35.06,5
4665,CA-2019-159765,2019-05-09,0,24153.0,OFF-AR-10003514,0,4,4009 Highlighters by Sanford,28.0,7,0.0,9.0,4.0,32.14,5
4666,CA-2019-112382,2019-05-09,0,77036.0,TEC-PH-10001552,2,6,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.0,2,20.0,2.0,9.5,10.53,5
4667,CA-2019-117625,2019-05-10,0,60610.0,OFF-EN-10001535,0,10,Grip Seal Envelopes,7.0,2,20.0,2.0,3.5,28.57,5
4668,CA-2019-133816,2019-05-10,1,19134.0,TEC-PH-10001795,2,6,ClearOne CHATAttach 160 - speaker phone,744.0,2,40.0,-124.0,372.0,-16.67,5
4669,CA-2019-161543,2019-05-10,0,98105.0,OFF-PA-10003971,0,0,Xerox 1965,12.0,2,0.0,6.0,6.0,50.0,5
4670,CA-2019-162733,2019-05-11,0,90045.0,OFF-PA-10002751,0,0,Xerox 1920,6.0,1,0.0,3.0,6.0,50.0,5
4671,CA-2019-100510,2019-05-12,2,10024.0,FUR-FU-10000320,1,8,OIC Stacking Trays,10.0,3,0.0,4.0,3.33,40.0,5
4672,CA-2019-109911,2019-05-12,2,23464.0,OFF-AR-10001662,0,4,Rogers Handheld Barrel Pencil Sharpener,11.0,4,0.0,3.0,2.75,27.27,5
4673,US-2019-123610,2019-05-12,0,92691.0,OFF-AP-10002222,0,12,Staple holder,9.0,1,0.0,2.0,9.0,22.22,5
4674,US-2019-123610,2019-05-12,0,92691.0,TEC-AC-10004518,2,9,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,0.0,47.0,20.0,39.17,5
4675,CA-2019-100510,2019-05-12,2,10024.0,TEC-PH-10001835,2,6,Jawbone JAMBOX Wireless Bluetooth Speaker,632.0,4,0.0,303.0,158.0,47.94,5
4676,CA-2019-167416,2019-05-12,0,98105.0,OFF-EN-10001141,0,10,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",55.0,5,0.0,27.0,11.0,49.09,5
4677,US-2019-101196,2019-05-12,2,19140.0,OFF-ST-10004804,0,2,"Belkin 19"" Vented Equipment Shelf, Black",82.0,2,20.0,-20.0,41.0,-24.39,5
4678,US-2019-148901,2019-05-14,2,32216.0,OFF-BI-10001718,0,3,GBC DocuBind P50 Personal Binding Machine,58.0,3,70.0,-44.0,19.33,-75.86,5
4679,US-2019-148901,2019-05-14,2,32216.0,OFF-BI-10004002,0,3,Wilson Jones International Size A4 Ring Binders,10.0,2,70.0,-8.0,5.0,-80.0,5
4680,CA-2019-141019,2019-05-14,0,45231.0,FUR-FU-10002937,1,8,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.0,1,20.0,30.0,79.0,37.97,5
4681,US-2019-148901,2019-05-14,2,32216.0,TEC-PH-10003988,2,6,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44.0,5,20.0,4.0,8.8,9.09,5
4682,US-2019-148901,2019-05-14,2,32216.0,OFF-BI-10002309,0,3,Avery Heavy-Duty EZD  Binder With Locking Rings,13.0,8,70.0,-10.0,1.62,-76.92,5
4683,US-2019-148901,2019-05-14,2,32216.0,OFF-AR-10002467,0,4,Dixon Ticonderoga Pencils,5.0,2,20.0,0.0,2.5,0.0,5
4684,US-2019-148901,2019-05-14,2,32216.0,OFF-PA-10004983,0,0,Xerox 23,31.0,6,20.0,11.0,5.17,35.48,5
4685,US-2019-148901,2019-05-14,2,32216.0,FUR-FU-10002396,1,8,"DAX Copper Panel Document Frame, 5 x 7 Size",30.0,3,20.0,8.0,10.0,26.67,5
4686,CA-2019-108224,2019-05-14,2,85364.0,TEC-AC-10003832,2,9,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,186.0,7,20.0,49.0,26.57,26.34,5
4687,CA-2019-152408,2019-05-15,0,10035.0,OFF-BI-10002393,0,3,Binder Posts,14.0,3,20.0,4.0,4.67,28.57,5
4688,CA-2019-141180,2019-05-15,0,33311.0,OFF-BI-10000301,0,3,GBC Instant Report Kit,8.0,4,70.0,-5.0,2.0,-62.5,5
4689,CA-2019-165673,2019-05-15,0,45503.0,OFF-PA-10000697,0,0,"TOPS Voice Message Log Book, Flash Format",15.0,4,20.0,6.0,3.75,40.0,5
4690,US-2019-146570,2019-05-15,1,39212.0,OFF-BI-10001718,0,3,GBC DocuBind P50 Personal Binding Machine,512.0,8,0.0,241.0,64.0,47.07,5
4691,US-2019-146570,2019-05-15,1,39212.0,OFF-AR-10004602,0,4,Boston KS Multi-Size Manual Pencil Sharpener,92.0,4,0.0,26.0,23.0,28.26,5
4692,US-2019-146570,2019-05-15,1,39212.0,OFF-AR-10003856,0,4,Newell 344,8.0,3,0.0,2.0,2.67,25.0,5
4693,CA-2019-122133,2019-05-16,0,6457.0,OFF-ST-10002574,0,2,"SAFCO Commercial Wire Shelving, Black",553.0,4,0.0,0.0,138.25,0.0,5
4694,CA-2019-133144,2019-05-16,0,90036.0,OFF-PA-10004971,0,0,Xerox 196,17.0,3,0.0,8.0,5.67,47.06,5
4695,CA-2019-130638,2019-05-16,0,90045.0,OFF-LA-10002195,0,1,Avery 481,28.0,9,0.0,13.0,3.11,46.43,5
4696,CA-2019-130638,2019-05-16,0,90045.0,FUR-FU-10002116,1,8,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",283.0,4,0.0,20.0,70.75,7.07,5
4697,US-2019-117037,2019-05-17,0,60653.0,FUR-FU-10004973,1,8,Flat Face Poster Frame,23.0,3,60.0,-10.0,7.67,-43.48,5
4698,US-2019-117037,2019-05-17,0,60653.0,OFF-BI-10000279,0,3,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",3.0,1,80.0,-5.0,3.0,-166.67,5
4699,US-2019-117037,2019-05-17,0,60653.0,OFF-FA-10000936,0,7,Acco Hot Clips Clips to Go,8.0,3,20.0,2.0,2.67,25.0,5
4700,US-2019-117037,2019-05-17,0,60653.0,OFF-PA-10000791,0,0,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",31.0,8,20.0,10.0,3.88,32.26,5
4701,CA-2019-158435,2019-05-17,0,6708.0,FUR-FU-10003975,1,8,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.0,4,0.0,17.0,43.25,9.83,5
4702,CA-2019-158435,2019-05-17,0,6708.0,OFF-LA-10002475,0,1,Avery 519,15.0,2,0.0,7.0,7.5,46.67,5
4703,CA-2019-158435,2019-05-17,0,6708.0,OFF-SU-10000381,0,14,Acme Forged Steel Scissors with Black Enamel Handles,65.0,7,0.0,19.0,9.29,29.23,5
4704,US-2019-150567,2019-05-17,2,32712.0,OFF-BI-10001757,0,3,Pressboard Hanging Data Binders for Unburst Sheets,3.0,2,70.0,-2.0,1.5,-66.67,5
4705,US-2019-150567,2019-05-17,2,32712.0,OFF-BI-10000069,0,3,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.0,6,70.0,-22.0,4.5,-81.48,5
4706,CA-2019-122728,2019-05-18,0,94110.0,OFF-PA-10004040,0,0,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),18.0,3,0.0,9.0,6.0,50.0,5
4707,CA-2019-122728,2019-05-18,0,94110.0,OFF-ST-10000604,0,2,Home/Office Personal File Carts,104.0,3,0.0,26.0,34.67,25.0,5
4708,US-2019-152835,2019-05-19,2,47905.0,OFF-AR-10003056,0,4,Newell 341,21.0,5,0.0,6.0,4.2,28.57,5
4709,CA-2019-138282,2019-05-19,2,90008.0,OFF-AP-10001366,0,12,Staple holder,88.0,8,0.0,24.0,11.0,27.27,5
4710,CA-2019-126935,2019-05-19,2,94109.0,OFF-BI-10004817,0,3,GBC Personal VeloBind Strips,10.0,1,20.0,3.0,10.0,30.0,5
4711,CA-2019-157245,2019-05-19,0,22204.0,FUR-CH-10003746,1,5,Hon 4070 Series Pagoda Round Back Stacking Chairs,642.0,2,0.0,180.0,321.0,28.04,5
4712,CA-2019-169943,2019-05-19,0,10011.0,OFF-AP-10001563,0,12,Belkin Premiere Surge Master II 8-outlet surge protector,243.0,5,0.0,70.0,48.6,28.81,5
4713,CA-2019-169943,2019-05-19,0,10011.0,OFF-ST-10004123,0,2,Safco Industrial Wire Shelving System,455.0,5,0.0,0.0,91.0,0.0,5
4714,CA-2019-169943,2019-05-19,0,10011.0,FUR-FU-10002088,1,8,Nu-Dell Float Frame 11 x 14 1/2,36.0,4,0.0,15.0,9.0,41.67,5
4715,CA-2019-169943,2019-05-19,0,10011.0,FUR-FU-10000010,1,8,"DAX Value U-Channel Document Frames, Easel Back",40.0,8,0.0,12.0,5.0,30.0,5
4716,CA-2019-169943,2019-05-19,0,10011.0,OFF-BI-10002824,0,3,Recycled Easel Ring Binders,48.0,4,20.0,15.0,12.0,31.25,5
4717,CA-2019-105256,2019-05-20,0,28806.0,TEC-PH-10001530,2,6,Cisco Unified IP Phone 7945G VoIP phone,1364.0,5,20.0,85.0,272.8,6.23,5
4718,CA-2019-115917,2019-05-20,1,94591.0,FUR-FU-10000576,1,8,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.0,5,0.0,273.0,209.8,26.02,5
4719,CA-2019-115917,2019-05-20,1,94591.0,OFF-BI-10004728,0,3,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.0,4,20.0,5.0,3.75,33.33,5
4720,CA-2019-146010,2019-05-20,1,80906.0,OFF-BI-10003638,0,3,GBC Durable Plastic Covers,41.0,7,70.0,-33.0,5.86,-80.49,5
4721,CA-2019-108567,2019-05-20,0,34952.0,OFF-BI-10004140,0,3,Avery Non-Stick Binders,3.0,2,70.0,-2.0,1.5,-66.67,5
4722,CA-2019-114209,2019-05-21,2,75081.0,OFF-PA-10003591,0,0,Southworth 100% Cotton The Best Paper,83.0,9,20.0,31.0,9.22,37.35,5
4723,CA-2019-114209,2019-05-21,2,75081.0,OFF-BI-10000343,0,3,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.0,2,80.0,-3.0,1.0,-150.0,5
4724,US-2019-139486,2019-05-21,0,90032.0,TEC-AC-10003832,2,9,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.0,2,0.0,27.0,33.0,40.91,5
4725,US-2019-139486,2019-05-21,0,90032.0,TEC-PH-10003555,2,6,Motorola HK250 Universal Bluetooth Headset,55.0,3,20.0,-12.0,18.33,-21.82,5
4726,CA-2019-127642,2019-05-21,2,2886.0,OFF-PA-10000565,0,0,Easy-staple paper,112.0,2,0.0,55.0,56.0,49.11,5
4727,CA-2019-125920,2019-05-21,2,60610.0,OFF-BI-10003429,0,3,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",4.0,3,80.0,-6.0,1.33,-150.0,5
4728,CA-2019-107202,2019-05-21,2,89431.0,TEC-MA-10000112,2,15,Panasonic KX MB2061 Multifunction Printer,2396.0,10,20.0,180.0,239.6,7.51,5
4729,CA-2019-146934,2019-05-22,0,7055.0,TEC-PH-10004614,2,6,AT&T 841000 Phone,345.0,5,0.0,86.0,69.0,24.93,5
4730,CA-2019-146934,2019-05-22,0,7055.0,FUR-TA-10003748,1,13,Bevis 36 x 72 Conference Tables,174.0,2,30.0,-20.0,87.0,-11.49,5
4731,CA-2019-146934,2019-05-22,0,7055.0,OFF-AP-10003217,0,12,Eureka Sanitaire  Commercial Upright,663.0,4,0.0,172.0,165.75,25.94,5
4732,CA-2019-146934,2019-05-22,0,7055.0,TEC-AC-10002399,2,9,SanDisk Cruzer 32 GB USB Flash Drive,95.0,5,0.0,30.0,19.0,31.58,5
4733,CA-2019-146934,2019-05-22,0,7055.0,TEC-PH-10001336,2,6,Digium D40 VoIP phone,258.0,2,0.0,75.0,129.0,29.07,5
4734,CA-2019-146934,2019-05-22,0,7055.0,OFF-EN-10002973,0,10,Ampad #10 Peel & Seel Holiday Envelopes,27.0,6,0.0,13.0,4.5,48.15,5
4735,CA-2019-154081,2019-05-22,2,90049.0,TEC-PH-10001918,2,6,Nortel Business Series Terminal T7208 Digital phone,222.0,2,20.0,22.0,111.0,9.91,5
4736,CA-2019-159653,2019-05-22,0,30605.0,OFF-LA-10004345,0,1,Avery 493,15.0,3,0.0,7.0,5.0,46.67,5
4737,CA-2019-142762,2019-05-23,0,94109.0,FUR-FU-10003691,1,8,"Eldon Image Series Desk Accessories, Ebony",37.0,3,0.0,16.0,12.33,43.24,5
4738,CA-2019-143714,2019-05-23,0,19120.0,TEC-CO-10004722,2,16,Canon imageCLASS 2200 Advanced Copier,8400.0,4,40.0,1120.0,2100.0,13.33,5
4739,CA-2019-133725,2019-05-23,0,60623.0,TEC-PH-10004165,2,6,Mitel MiVoice 5330e IP Phone,1980.0,9,20.0,148.0,220.0,7.47,5
4740,CA-2019-143714,2019-05-23,0,19120.0,TEC-PH-10004080,2,6,Avaya 5410 Digital phone,122.0,3,40.0,-24.0,40.67,-19.67,5
4741,CA-2019-143714,2019-05-23,0,19120.0,OFF-PA-10000029,0,0,Xerox 224,10.0,2,20.0,4.0,5.0,40.0,5
4742,CA-2019-143714,2019-05-23,0,19120.0,OFF-BI-10004308,0,3,Avery Legal 4-Ring Binder,6.0,1,70.0,-4.0,6.0,-66.67,5
4743,CA-2019-154403,2019-05-23,1,35630.0,OFF-PA-10001526,0,0,Xerox 1949,5.0,1,0.0,2.0,5.0,40.0,5
4744,CA-2019-136126,2019-05-24,1,23602.0,OFF-SU-10000898,0,14,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",70.0,5,0.0,20.0,14.0,28.57,5
4745,CA-2019-136126,2019-05-24,1,23602.0,OFF-PA-10004327,0,0,Xerox 1911,192.0,4,0.0,92.0,48.0,47.92,5
4746,CA-2019-138583,2019-05-24,1,19120.0,OFF-AR-10001860,0,4,BIC Liqua Brite Liner,17.0,3,20.0,3.0,5.67,17.65,5
4747,CA-2019-139269,2019-05-25,1,31907.0,OFF-PA-10002893,0,0,"Wirebound Service Call Books, 5 1/2"" x 4""",19.0,2,0.0,9.0,9.5,47.37,5
4748,CA-2019-139269,2019-05-25,1,31907.0,FUR-FU-10000755,1,8,Eldon Expressions Mahogany Wood Desk Collection,25.0,4,0.0,6.0,6.25,24.0,5
4749,CA-2019-139269,2019-05-25,1,31907.0,OFF-ST-10000689,0,2,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1268.0,9,0.0,152.0,140.89,11.99,5
4750,CA-2019-157266,2019-05-26,0,20016.0,OFF-BI-10004728,0,3,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10.0,2,0.0,4.0,5.0,40.0,5
4751,CA-2019-157266,2019-05-26,0,20016.0,OFF-PA-10002689,0,0,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.0,3,0.0,9.0,6.33,47.37,5
4752,CA-2019-148852,2019-05-26,0,92704.0,TEC-MA-10002428,2,15,Fellowes Powershred HS-440 4-Sheet High Security Shredder,372.0,3,20.0,116.0,124.0,31.18,5
4753,CA-2019-148852,2019-05-26,0,92704.0,OFF-PA-10001293,0,0,Xerox 1946,45.0,7,0.0,22.0,6.43,48.89,5
4754,CA-2019-157266,2019-05-26,0,20016.0,FUR-FU-10000629,1,8,9-3/4 Diameter Round Wall Clock,41.0,3,0.0,17.0,13.67,41.46,5
4755,CA-2019-113236,2019-05-26,2,33445.0,OFF-ST-10000532,0,2,Advantus Rolling Drawer Organizers,185.0,6,20.0,14.0,30.83,7.57,5
4756,CA-2019-113236,2019-05-26,2,33445.0,TEC-AC-10001267,2,9,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,48.0,2,20.0,12.0,24.0,25.0,5
4757,CA-2019-148852,2019-05-26,0,92704.0,OFF-FA-10003467,0,7,"Alliance Big Bands Rubber Bands, 12/Pack",6.0,3,0.0,0.0,2.0,0.0,5
4758,CA-2019-157266,2019-05-26,0,20016.0,OFF-PA-10004675,0,0,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",13.0,2,0.0,6.0,6.5,46.15,5
4759,CA-2019-149237,2019-05-26,0,53209.0,FUR-FU-10002088,1,8,Nu-Dell Float Frame 11 x 14 1/2,27.0,3,0.0,11.0,9.0,40.74,5
4760,CA-2019-132409,2019-05-26,2,19134.0,OFF-AR-10001919,0,4,"OIC #2 Pencils, Medium Soft",2.0,1,20.0,0.0,2.0,0.0,5
4761,CA-2019-148852,2019-05-26,0,92704.0,FUR-CH-10004860,1,5,Global Low Back Tilter Chair,485.0,6,20.0,-85.0,80.83,-17.53,5
4762,CA-2019-148852,2019-05-26,0,92704.0,TEC-PH-10003885,2,6,Cisco SPA508G,211.0,4,20.0,24.0,52.75,11.37,5
4763,CA-2019-132409,2019-05-26,2,19134.0,OFF-AP-10002082,0,12,Holmes HEPA Air Purifier,35.0,2,20.0,7.0,17.5,20.0,5
4764,CA-2019-119186,2019-05-26,0,76106.0,TEC-AC-10000580,2,9,Logitech G13 Programmable Gameboard with LCD Display,64.0,1,20.0,-7.0,64.0,-10.94,5
4765,CA-2019-119186,2019-05-26,0,76106.0,OFF-PA-10004040,0,0,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.0,3,20.0,5.0,4.67,35.71,5
4766,CA-2019-119186,2019-05-26,0,76106.0,FUR-CH-10001973,1,5,Office Star Flex Back Scooter Chair with White Frame,388.0,5,30.0,-89.0,77.6,-22.94,5
4767,CA-2019-119186,2019-05-26,0,76106.0,OFF-PA-10004621,0,0,Xerox 212,10.0,2,20.0,4.0,5.0,40.0,5
4768,CA-2019-101791,2019-05-27,0,60623.0,OFF-ST-10001496,0,2,Standard Rollaway File with Lock,1297.0,9,20.0,97.0,144.11,7.48,5
4769,CA-2019-122903,2019-05-27,2,48205.0,OFF-PA-10001790,0,0,Xerox 1910,144.0,3,0.0,69.0,48.0,47.92,5
4770,CA-2019-136994,2019-05-27,0,90045.0,OFF-PA-10000575,0,0,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.0,2,0.0,6.0,6.5,46.15,5
4771,CA-2019-122903,2019-05-27,2,48205.0,OFF-PA-10000994,0,0,Xerox 1915,315.0,3,0.0,151.0,105.0,47.94,5
4772,CA-2019-122903,2019-05-27,2,48205.0,FUR-CH-10002024,1,5,HON 5400 Series Task Chairs for Big and Tall,3505.0,5,0.0,701.0,701.0,20.0,5
4773,CA-2019-101791,2019-05-27,0,60623.0,FUR-FU-10002191,1,8,G.E. Halogen Desk Lamp Bulbs,6.0,2,60.0,-2.0,3.0,-33.33,5
4774,CA-2019-101791,2019-05-27,0,60623.0,FUR-FU-10003247,1,8,36X48 HARDFLOOR CHAIRMAT,25.0,3,60.0,-33.0,8.33,-132.0,5
4775,CA-2019-121377,2019-05-28,1,60068.0,TEC-PH-10001817,2,6,Wilson Electronics DB Pro Signal Booster,286.0,1,20.0,25.0,286.0,8.74,5
4776,CA-2019-134803,2019-05-28,0,90004.0,OFF-BI-10002215,0,3,"Wilson Jones Hanging View Binder, White, 1""",23.0,4,20.0,7.0,5.75,30.43,5
4777,CA-2019-138695,2019-05-28,2,32303.0,OFF-PA-10001667,0,0,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.0,13,20.0,19.0,4.77,30.65,5
4778,CA-2019-134803,2019-05-28,0,90004.0,TEC-MA-10001972,2,15,Okidata C331dn Printer,558.0,2,20.0,42.0,279.0,7.53,5
4779,CA-2019-134803,2019-05-28,0,90004.0,TEC-AC-10002217,2,9,Imation Clip USB flash drive - 8 GB,132.0,7,0.0,8.0,18.86,6.06,5
4780,CA-2019-134803,2019-05-28,0,90004.0,OFF-PA-10003790,0,0,Xerox 1991,183.0,8,0.0,84.0,22.88,45.9,5
4781,CA-2019-138695,2019-05-28,2,32303.0,FUR-CH-10003833,1,5,Novimex Fabric Task Chair,390.0,8,20.0,-24.0,48.75,-6.15,5
4782,CA-2019-113747,2019-05-28,0,39212.0,OFF-AR-10003373,0,4,"Boston School Pro Electric Pencil Sharpener, 1670",186.0,6,0.0,50.0,31.0,26.88,5
4783,CA-2019-134803,2019-05-28,0,90004.0,OFF-AP-10000891,0,12,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.0,2,0.0,79.0,131.0,30.15,5
4784,CA-2019-155565,2019-05-28,2,10035.0,OFF-SU-10001218,0,14,Fiskars Softgrip Scissors,55.0,5,0.0,15.0,11.0,27.27,5
4785,CA-2019-156573,2019-05-29,0,37211.0,FUR-FU-10001085,1,8,3M Polarizing Light Filter Sleeves,45.0,3,20.0,15.0,15.0,33.33,5
4786,CA-2019-156573,2019-05-29,0,37211.0,OFF-AR-10003732,0,4,Newell 333,4.0,2,20.0,0.0,2.0,0.0,5
4787,CA-2019-156573,2019-05-29,0,37211.0,OFF-BI-10002414,0,3,GBC ProClick Spines for 32-Hole Punch,11.0,3,70.0,-9.0,3.67,-81.82,5
4788,CA-2019-168753,2019-05-29,0,36116.0,TEC-PH-10000984,2,6,Panasonic KX-TG9471B,980.0,5,0.0,274.0,196.0,27.96,5
4789,CA-2019-168753,2019-05-29,0,36116.0,OFF-BI-10002557,0,3,Presstex Flexible Ring Binders,23.0,5,0.0,11.0,4.6,47.83,5
